,댓글
3595,@bibigooooo ㅋ ㅋ ㅋ ㅋㅋ. ㅋㅋ. ㅋ ㅋ ㅋ. ㅋ ㅋ ㅋ ㅋㅋ 하아..... 개웃겨.. ㅋ. ㅋ ㅋ ㅋ ㅋㅋㅋㅋ ㅋ ㅋㅋㅋ.
3596,편집해서 머리 지우면 빡빡이 될듯.ㅋㅋ
3597,only one댄서/ 락커 스타일 최고!
3598,@yujeong0322 이영자...
3599,아..이글에 공감 해도 되는거죠?😂😂
3600,사람이 아니였던게 아니라 저때는 일반인 지금은 연예인
3601,귀여운데 왜구래😢 너무해
3602,컬투가 여기서 왜 나와::??
3603,우와 진짜 이영잔줄
3604,세월이 흐르고 있었다
3605,Hair 😍
3606,ㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋ
3607,와 다욧의 힘이네요 👍👍👍
3608,엌ㅋㅋㅋㅋ케 사람이라니였뎈ㅋㅌ
3609,ㅋㅋㅋㅋㅋㅋㅋㅋ빵터졌네요~😂😁
3610,😁🤣🤣🤣
3611,💀💀💀
3612,진짜 병원 어디세요? ㅎㅎ 😍😍😍😂
3613,fan from 🇵🇭
3614,좀 웃기긴해도 첫 출연(?)이었던 아이오아이랑 나왔던 장티쳐 때부터 꽤 괜찮았던 걸로 기억
3615,ㅋㅋ🤣🤣🤣
3616,영자언니~~~
3617,그랬군요...ㅋ
3618,@x_shx.x 와 ㄹㅇ이영자인줄
3619,Oppa kamu ada di 18th again 🤭
3620,ㅋㅋㅋㅋㅋ개웃겨🤣
3621,유병재 인스타인줄...
3622,키커보이는 헤어스타일
3623,이영자 살뺀모습
3624,언니?
3625,멋있어요 그때두 😍👏👏👏진심이요♡♡무탈하시고 행복하세요 오빠^^
3626,❤️언젠가는❤️ 봐주겠지 나랑 성만다른 83년생 성규야 나도 성규야 83년생임 반가워
3627,이럼 존댓말이죠?
3628,@charliikim
3629,그는 신이었었다
3630,현재는 사람이다. 얼굴을 봐라.
3631,폭탄이다 피해라 !!
3632,@jambi497 영자 댓글 때문에 나 죽을거샅아
3633,@lee_sw0n ㅋㅋ
3634,나이드시면서 머리가 줄어드신거애요??
3635,악!!!!🤣
3636,현타 직격ㅋ🤣
3637,사라무니 아니무니다😂
3638,진짜 잘 하고 계세요~~ 👍👍👍
3639,교묘하게 이영자 닮으셨어요
3640,ㅋㅋ😭😆👏
3641,그걸 또 긍정적으로 생각하시는 마인드가 대단하시네여^^ 무릎을 탁 치고 갑니다~
3642,초심 잃었네
3643,간장게장 팝니다
3644,이러다 60계 치킨 영자누나랑 같이 찍을듯ㅎㄷㄷㄷ
3645,ㅋㅋㅋㅇㅇㅈ
3646,이거 이영자님 인스타인가요 ?
3647,👀👀👀👀
3648,아니야 오빠 노무 귀여워
3649,얼굴 전체에서 눈썹이 중간에 위치해있다니.......음........
3650,😅😅
3651,이영자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3652,타조같은데...소닉같기도 하고....닮은꼴이 많네요 ㅎ
3653,턱살 이뻐 ㅋㅋㅋㅋ
3654,Jang sunbae!! Pls guest again in knowing brothers
3655,@choi_uuu
3656,형 머리길이=이목구비X2였나요..?ㅋㅋㅋㅋ
3657,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3658,그냥 생각없이 피드 밑으로 내리다가 이영자님인줄 알고 멈췄어요
3659,ㅋㅋㅋㅋㅋ직언을.. 찐팬 맞네요
3660,ㅍㅎㅎㅎㅎㅎㅎㅎ 아웃겨🤣🤣🤣🤣🤣🤣
3661,@kxogml_05 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3662,영자언니가 ...왜여기 🤔🤔🤔🤔🤔
3663,ㅋㅋㅋㅋㅋㅋ 😂😂
3664,와 어리다
3665,그전엔.. 낫닝겐?!!ㅋㅋㅋ
3666,@wooo_yong_ ㅋㅋㅋ
3667,초싸이언성규형
3668,😂ㅋㅋㅋㅋㅋㅋㅋㅋ
3669,ㅋㅋㅋㅋㅋ😂😂
3670,진짜 이영자인줄 ㅋㅋㅋㅋㅋㅋ 이영자 살뺀줄 알았떵 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앜ㅋㅋㅋㅋ 최근에 이뻐진 건 인정👍
3671,누구지?
3672,영자누나..ㅋ
3673,ㅋㅋㅋㅋ영자누나
3674,마인부우같아요 형
3675,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 학원에서 웃음 터져서 학원 애들 눈치쓰.....
3676,ㅋㅋㅋㅋㅋㅋㅋㄱㄲㄲㄲㅋㄲㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄲㅋㄱㅋㄲㅋㄱㅋㄱㅋㄲㅋㄱㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㄱㅋㄲㅋㄲㄲㅋㄲㅋㄱㅋㄲㅋㄲㅋ
3677,이영자 이모닮았다
3678,장티쳐 시절인가요 😂😂🦍🦍🦍
3679,공중부양 뉴스 나오는거 유튜브로 다시 보고 있는데 넘 웃겨요 😁😁
3680,ㅋㅋㅋㅋㅋㅋ으아니 ㅋㅋ
3681,아침마다 라디오 잘듣고있는 펜입니다. 늘 해피합니다.
3682,ㅣㅣㅣzwqtq
3683,김영철 선배님?
3684,@silvercowri_ 다이어트 자극을 이렇게 또 받고 갑니다....
3685,사람은 여유가 있어야 잘생겨 보인다? ㅋㅋㅋㅋㅋ
3686,ㅋㅋㄱㅋㅋ
3687,이영자한표👏
3688,형...
3689,정말루
3690,@realwesteast zzzzzzz.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃김
3691,오빠지금은 아이돌인데요?
3692,ㅋㅋㅋㅋ 😍
3693,아멘
3694,ㅍㅎㅎㅎㅎㅎㅎ
3695,ㅋㅋㅋㄲㄱㅋㅋㄱ미친ㅋㅋㅋㄲㄱㅋㄱ
3696,아닠ㅋㅋㅋ
3697,오늘밤 10시 35분 SBS 많은 시청 부탁드립니다❤️
3698,본방사수 필수 프로그램👍👍 오늘은 마음의 준비도
3699,요즘 유튜브로 꼬꼬그 보는데 본방을 몇시에 하는거예여??
3700,부모아니지만 미쳐버릴준비완료😭 각티슈한통과함께본방사수📺 #꼬리에꼬리를무는그날이야기#장성규#장윤주
3701,꼬꼬그 내 인생 프로그램..진짜 10년 넘게 했으면 하는 바램입니다...😢
3702,아... 가슴 먹먹해지는 이야기는 나 너무 시룬데..😭 눈물콧물 다 쏟아낼 마음의 준비를 하고 봐야하나요 ㅠㅠ
3703,꼬꼬무 너무 재밌어요👍👏👏
3704,오늘이야기..눈물 흘리고 가슴치며 보게 되겠죠😭뀨디님과 함께 공감할수 있는시간..본방사수할께요~
3705,무슨프로인가욥?!
3706,요즘 최애 프로 너무재밌어요 ㅎ
3707,요즘 가장 기대하면서 챙겨보는 프로그램입니다. 성규님의 언변엔 사람들을 몰입시키는 힘이 있습니다 :)
3708,본방사수🔥
3709,형 나 칭찬 해줘 1빠 야
3710,꼬꼬무너무재밋어 ㅡㅡ 매일올라왓으면
3711,11시 취침인데 꼬꼬무는 본방사수해야죠!!! 매주 잼있게 보고 있어요^^
3712,뭔데뭔데여????아이얘기인거 같은데 꼬꼬리그날 넘 잼써요👍
3713,"꼬꼬무 저희 집 아이들(초,중딩)도 너무너무 재밌게 보고 있습니다~~ 오늘은 제가 좋아하는 윤주님도 나오시네요~~^^"
3714,꼬꼬무 진짜 너무 재밋어서 sbs스페셜꺼부터 정주행햇어요 화이팅해쥬쎄옹🎈🎈🎈🎈
3715,꼬꼬무 너무 재미있어요👍
3716,프로그램 넘 좋아요😍😍😍😍
3717,너무 신선하고 재밌는 프로예요 오랫만에 완전집중하고 보게되요 시사와 예능을 적절히 혼합한 제작진분들께 박수를 🙌🙌 진지하게 엮어내는 진행자와 패널들 완전 꿀잼프로 오래오래 지속되길요🙏🙏🙏🙏🙏👍👍👍👍👍♥️♥️♥️♥️♥️
3718,추석때 결방이라 섭섭했던 1인 ㅠㅠ 오늘도 본방사수!!🤗👍🏻
3719,아 이런이야기는 정말 보기 힘든데 ㅠㅠ 애들 잎에서는 더더욱 보기가 힘들어여 너무 맘아파서..
3720,@seungeun_01 @minyoung_0718 떴다 야드라
3721,@uk_dddong 꼬꼬무 제발봐줘ㅠ
3722,@hjoo_joo 이거진짜 미쳤음 너무 재밋어..
3723,@hyehyeon6227 이거 프로그램 진짜 재밌음 ㅠㅠㅠ 무섭기도한데 어제 진짜 개레전드였어 ㅠㅠㅠ 세상무서웡
3724,@m__mvely_____5024 오늘 꼭 봐야지
3725,@nayeon.lina 이 방송 재밌오!!!
3726,@hyeokjun1 보고 가~~😊
3727,꼬꼬무 우연히 첫방송보고 너무 재미있어서 매주 본방 사수 중이에요~!! 오늘도 기대됩니당🔥
3728,"넘, 멎지내요,😀😀"
3729,꼬꼬무 꿀잼😍
3730,요즘 최애 프로그램~~^^
3731,너무재밌게봤어요🙏
3732,이 프뤄그뤰 넠무 재밋써욮 성규 오빠 집중 잘 되게 설명 넘 잘해주시는 거 같아여 흥미진진
3733,매주 기다립니당❤️
3734,꼬꼬무 개꿀잼🔥🔥
3735,꼬꼬무는 킹정이지
3736,대존잼 꼬꼬무👏🏼👏🏼👍
3737,꼬꼬뮤 너무너무너무너무 재밌어요ㅠㅠㅠㅠㅠ계속계속계속 해주세요ㅠㅠㅠㅠㅠㅠㅠ❤️
3738,오. 봐야겠다🔥
3739,오늘 밤도 본방사수 해요 !!화이팅입니다 ❤️❤️❤️❤️
3740,🤩👍
3741,재미있고 좋은 프로그램이에요👏👏
3742,칭찬 해줘
3743,윤주언니 피드인줄~🤣
3744,어제봤는데 오늘까지 생각나요 너무 화가나고 불쌍하고 안타깝고 휴.. 70일이면 아기가 넘 예쁘고 행복해서 눈물나올때인데 .. 너무슬프네요....
3745,꼬꼬무 진짜 영화같아여 진짜 몰입감 최고 👍 체감시청시간 10분컷
3746,오늘 이사건 지인의 친오빠아기 이야기였어요.지금 아이는 친할머니가 키워주다 할머니돌아가시고 아빠와 잘살고 있어요. 너무 맘아픈 이야기여서 눈물났었는데 지금도 눈물나네요ㅜㅜ
3747,이제막 보기시작했습니다 ~~
3748,우리 장성규 요즘 막나가!!!
3749,재밌게 보고 있어요🙌🏻
3750,보고있는데 무서워요
3751,꼬꼬무 너무 재밌어여! 유튭으로 몰아서 보고있어요👏
3752,@merooong_ 현지야 꼬꼬무 정말 좋아 너도 유튜브에 쳐서 봐바
3753,"부들부들거렸네요....설마 설마 하며 몰입하다가 분노, 슬픔 어이없음 기가참 막 막 난리부르스였네요"
3754,꼬꼬무가 꼬마야 꼬막먹어 무도같이 이건가요..죄송해요..드립이였어요
3755,꼬꼬무 넘 재밌어요😍 복잡한이야기도 현장감있게 풀어주시는👍👍
3756,이 프로 정말 요새 저의 최애 프로그램이예요👍👍
3757,너무잼있어요👍👍👍
3758,너무 재밌어요 그것이알고싶다보다 더잼있음 애청자됐어요 꼬리❤️❤️❤️
3759,오늘 재밌게 봤어용
3760,오오 윤주언니댜!!! 꼬꼬무 잘보고이써여!!!
3761,@min_hyun0930 오늘봐야겠다
3762,오묘하게 닮음
3763,첨 봤는데 재밌어요
3764,오모 윤주님이랑😊😊
3765,드디어 나온다 ㅠㅠ
3766,"항상 꼬꼬그 잘 보고 있습니다.
정말 가슴아프고 슬프네요🥺

진행자분들과 제작자님들 너무너무 멋있으셔요👍"
3767,넘 재미나게 보고있어요👍👍👍
3768,오늘도 잘 봤어요 ㅠ ㅠ 정말 분노가 올라오는 내용이였어요 ㅠ
3769,꼬리에 꼬리를 무는 그날이야기 난 진짜 재밌게 보는 데 다음주엔 연쇄 살인마 나온데요
3770,@b_orrra 저번주 못봤다 ㅜ
3771,Sooooo hot oppa 😍😍😍😍😍😍
3772,꼬꼬그 틀고 롤했다가 패망했어요... 뭐??? 미친거 아냐?? 하다가 물려서 죽고ㅠㅠㅠ 죽은 아기엄마 우는 모습에 진심 ㅠㅠ
3773,술집알바인가요
3774,사람이 할짓이냐고요.....ㅠㅠ
3775,@y__jongs
3776,넹
3777,성규형 빵꾸똥꾸
3778,미치기 싫으면 안봐야하는거니?..
3779,오
3780,여기는 f14 촬영지 아닌가요 !!
3781,너무너무 좋아요
3782,😍💕😍
3783,@ryan_kwak_
3784,윤주 언니 넘좋아
3785,성규형 멋있고 잘생겼어...
3786,So handsome 😍😍😍😍😍😍
3787,"What is this look, up to something"
3788,장윤주랑 노홍철 중에 누구랑 mc하고 싶어요?
3789,"'스시마리오' 어때요? 배달의민족 앱에서 확인해보세요.
https://baemin.me/udx50EieJ"
3790,我还是喜欢喜剧演员
3791,其他的演员看上去都像垃圾一样
3792,꼬꼬무 프로 진짜 집중모드 최고에요 👍🏻👍🏻💜
3793,💙💙👍 자기를 사랑하실줄 아는 슈스이기에 우리들도 장성규님을 사랑합니다.👏👏 본방사수 #엠넷#포커스 응원합니다.
3794,엠넷의 아들 장성규👍😍💕💜
3795,😍축하드려요 성규님 💕💕💕
3796,잌ㅋㅋㅋㅋㅋ 하트 1등 축하드려요🥰
3797,내인생의포커스는우리슈스님😍 소신을지킬줄아는우리슈스님멋있다👍 #포커스#슈퍼스타#장성규#👍
3798,와 댓글1빠 ❤️❤️❤️
3799,일등 축하드려요👏🏻 일등 아니면 안 하는 우리 슈스💗
3800,대세는 대세다 역시는 역시다
3801,항상응원합니다👏👏👏👏👏👏
3802,축하해요💐~~🥳🥳
3803,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ대단한 소신❤️
3804,축하드립니다 형님
3805,ㅎㅎㅎㅎㅎㅎㅎㅎㅎ... ~~~아이고 축하드려융~~~ 🎉장성규 흥해라~~~!!
3806,소신있어 정말ㅋㅋㅋ
3807,와우~언제나 건강하세요.
3808,우와 리스펙하십니다
3809,이야 단독mc
3810,3번째 하트 누르고 왔슴당😆
3811,아이공 오늘도 멋있구먼
3812,ㅋㅋㅋ역시 선넘는 장성규아저씨!!!!짱!!!!!!진심 프로그램에 마니마니 나와주세요 ㅋㅋㅋ너무 웃겨욬ㅋㅋㅋ
3813,ㅋㅋㅋ 하트 누르러 가야징 ❤️
3814,추카추카👏
3815,아 오빠 손 왜케 빨라요 ;; 일등 놓쳤잖아요. 비법 공유 좀
3816,축하드립니다👍👍
3817,아우증말❤️❤️❤️👏👏👏👏👏👏👏👏👏
3818,포커스 꼭 챙겨볼게요!
3819,응원합니다.😀🍓🌷
3820,이젠 인기도 인지도도 선넘규~
3821,@n_hye.jeong 성규오빠 넘 귀엽ㅠㅠ
3822,@98.4percent ㅋㅋㅋㅋㅋㅋㅋㅋ 오랜만에 울 성규찡 드립보구 가라 ~!❤️
3823,역시 장-성-규
3824,오빠넘귀여우세요ㅎㅎ...남자친구가 제가 성규님 많이 좋아해서 질투해요;;;; 질투할상대가 안되는데 이렇게 대세님을...
3825,진짜짱짱👍
3826,축하드려요!!!😍👍❤️💕💙💜
3827,ㅋㅋㅋㅋ귀욤귀욤
3828,ㅋㅋㅋ 웃겨 자기애 최고!! 응원합니다 예준이아버님 ^^ 요즘 내최애 유투버 예준이 ㅎㅎ
3829,손빠른 성규님 👍
3830,축하드립니다 형님!!!
3831,잘한다 우리형 ~~
3832,멋진 소신입니다~ 😆
3833,형 축하해요 승승장구 하세여❤️
3834,형님 대세행보입니다 👊
3835,축하드립니다 성규형님
3836,"형..... 언제까지 해먹을꺼야?.....
.
.
.
.
.
.
.
내 맘을😘"
3837,mc축하드립니당👍👍👍👍👏👏👏
3838,귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3839,츄캬드려요👏👏👏드뎌 장성규를 알아보기 시작한건가ㆍ꽃길만 남았네유😍
3840,축하드려요 항상 무탈없이 롱런해주세용🙏🏻🙏🏻
3841,엠넷이 흐름을 아는거겠죠
3842,👏👏👏👏👏
3843,Focus on 장성규♥
3844,짱멋져요!
3845,소신쟁이 ㅋㅋㅋ
3846,매력도 선을 넘네❤️
3847,축하 ~~~👏👏해요~~~
3848,엠넷의아들ㅋㅋㅋㅋㅋ
3849,형님 늘 응원해요 요즘 대세 ♡
3850,그럼 뭐해 하는프로그램마다 시청률 폭망에 조기종영😍
3851,한발 늦었네요😢
3852,👏🏻👏🏻👏🏻👏🏻👍👍👍👍
3853,👏👏👏👏👏👏
3854,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ자기애가 넘치네욬ㅋㅋ
3855,👏축하드려요 🎉
3856,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ축하해요👏👏😍😍
3857,❤️❤️❤️❤️👍👍👍👍
3858,그건 자기애가 넘치는것같은뎅?
3859,기사뜨기 대기중??ㅋㅋ
3860,계속 하트가 한개만 있으면....
3861,소신왕👍
3862,성규형 제 메시지 좀 한번 봐줘여 좀...!!!
3863,저도가서 눌렀어요☺
3864,댓글2빠❤️❤️❤️❤️❤️❤️❤️
3865,하트장인 장성뀨 대세길만 걷즈아❤️
3866,아이고 축하 합니다 👏🏻👏🏻
3867,오글거리지만 멋있어요....👏👏👏
3868,오 축하해용❤️
3869,나는?
3870,하루종일 검색중이신거에요?😱 ㅋㅋㅋㅋ
3871,형 화이팅
3872,멋쪄멋쪄!!
3873,ㅋㅋㅋㅋㅋ 귀여워욬ㅋㅋㅋㅋ
3874,🎉🎊🥰👍❤️
3875,🎉🎉
3876,he is free-lancer
3877,ㅋㅋㅋㅋㅋㅋㅋㅋ❤️
3878,살쪘다
3879,미쳨ㅋㅋㅋㅋㅋㅋㅋ
3880,착하고 선량한분이 웃기게 하시니 더욱 친숙함이 큰거같아 굳~~^^입니다
3881,축하해요 성규님😍😍😍 본방사수😏
3882,화이팅하십숑~
3883,굿굿 축하해!!
3884,다 조은데 화장이 넘 진해유 😙
3885,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ👍
3886,헐 축하해요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
3887,역시 멋지다 👍🏻👍🏻
3888,성규형 어딧는거에요? 안보여요.. 그저 빛만 보여요
3889,대세규~ 솔직히 형 안나오는 프로그램 찾기 힘듬
3890,축하해요👍
3891,구민의 자랑 👍👍👍
3892,와 축하축하~!!!❤️❤️❤️
3893,아 형은 쇼미나와야 돼는데
3894,전현무와는 또 달리 그는 떡잎이 달랐지..
3895,ㅋㅋㅋㅋㅋ 소신남👍👍 멋쪄요!
3896,축하드려요❤️❤️
3897,축하해영❤️
3898,열일 하라우
3899,축하드려요 역시 최고의 MC!!🔥🔥
3900,화이팅욤^^
3901,"Anjum Abdulaziz bin Saeed Al-Shahrani, the owner of the lavish, beautiful voice and golden throat @ azoz7245 ♥ ️ ♥ ️"
3902,"مثل هذه الاصوات اللي المفروض توصل لاعلى الشهره
🎶🎶
⁦‪@azoz7245‬⁩"
3903,"이 아티스트의 목소리는 매우 아름답습니다.
💙💙💙💙
⁦‪@azoz7245‬⁩"
3904,His sound is upscale🖤🎤@azoz7245
3905,@2405jw 나 진짜 오빠 보는 기분이다...
3906,오 😍 2번제 하트
3907,ㅋㅋㅋㅋㅋㅋㅋ 아 존나좋아ㅋㅋㅋㅋ
3908,@sooooyuns 포커스....^^
3909,난 당신이 해낼줄알았다
3910,ㅋㅋㅋㅋㅋ 😆
3911,계속 자기이름 검색하시나보네요
3912,형 난 아이즈원 때문에 엠넷 못 믿겠던데 괜찮?
3913,러블리즈 또 출연하나요? 이번에는 폭망하면 안되는데..
3914,역시 장성규...❤️👍
3915,보기좋아용💙 요즘 산에 다니나봐용
3916,와👍👍 부자의뒷모습 좋네요 말이필요없네요 👏👏👏
3917,하준이랑 아빠랑 잡은 두손 축복합니다. 하준이 기억속에 행복한 순간이 차곡차곡 ❤️💙
3918,나이들었나봐요..이런 사진보면 왜 이렇게 코끝이 찡해지는건지😭 건강한 부~~자 되세요😍
3919,하주니 기특기특 장하다 장하준👏👏
3920,💙하주나 아빠랑 잡은 그 손 놓지마💙
3921,너무나도 아름다운 투샷이네요🥰
3922,30년 뒤에 손주까지 셋이서 오르는 사진 기대합니다😊
3923,30년후엔 하준이가 앞장서겠네요👍
3924,글에서 마음이 느껴져요 오래오래 행복하고 건강하세요
3925,멋져요👍👍❤️
3926,이쁘다 ❤️
3927,하준이랑 같은 일곱살인데...울아들은 그제 등산에서 힘들다고 주둥이 댓발 튀어나왔어요ㅜ
3928,하준이 나이 때 부터 저도 등산 많이 했었어요👍👍 고성산 덕유산 팔봉산 마이산 오대산 설악산 한라산 금강산 남한산성 인왕산 낙산 남한산성 부턴 혼자서가고 금강산은 중학교 수학여행으로 당일치기 때 한라산은 고등학교 때
3929,우리하준이 보고 싶다..
3930,하준이 가방도 매고 씩씩하게 잘 올라가네요! 진짜루 기특!!👏👏👏
3931,너무 마음 따뜻해지는 등산 샷이예요ㅠㅠㅠ😭❤️ 이 기억은 하준 군이 커서도 가져갈 좋은 기억이 될거예요
3932,You were hilarious in 18 again 😁
3933,검단산 같네요~~^^
3934,"좋은 남편, 좋은 아빠😍😍👏👏👍"
3935,박명수 라디오에 전현무 나왔어요. 규디 이야기 하네요. 사표 쓰라고
3936,사진은 누가?
3937,🥲 하주나 손 꼭 잡구~
3938,30년 후엔 하준이가 앞장서서👍
3939,엇 왜 갑자기 눈물이..😢
3940,설정샷찍고 손놓은거 아니겠죠???
3941,어린아이가 산도 타고 대단하네요
3942,손잡은 뒷모습 넘 보기좋아요
3943,너무 예쁜 뒷모습이네요👏👏👏
3944,삼십년후에도 라는 말 왜케 찡하지요😭
3945,아름답네요😍
3946,꺅 저희랑같은날 검단산오르셨네요 만났음좋았을껄 ㅠㅠ 예전에 부영살때 저희지후보고 긔엽다고해주시고 자주봤었는데ㅎㅎ 응원합니다👍
3947,이제 30년 지나면 지금 아빠가 끌어주는 것처럼 하주니가 앞에서 끌어주게쬬 ??
3948,우와 뒤태;; 모델이다...!!!!
3949,"어제 관악산에서 사부자가족이 엄마가 선두에, 아들둘이 따르고 아빠가 등에얹어서 등산오르는거봤은데, 기대해도댑니까~?!👍"
3950,삼십 년 후에도 지금처럼만 멋있는 사람이시길👍
3951,하주니랑 뀨디~ 멋진 뒷모습이네요.
3952,형님 검단산에서 힙시트 차고 만나요!!!!ㅎ
3953,검단산이네융😍
3954,검단산~
3955,나중에 보시면 눈물 나겠네용 🥺 이런 추억 진짜 부러워요🥰
3956,이래서 남편이 둘째는 아들이였으면 좋겠다 하나봐요 ㅎㅎ 손잡고 목욕탕도가고 산도 오르고..ㅎㅎ 그러나 둘째는없다..🙅‍♀️ㅋㅋㅋ
